no,nama,kategori,alamat,kota,lat,lng,plusCode,rating,jumlahUlasan,telepon,website,foto,jamBuka,linkMaps,sumberQuery
224,Warkop 99 bundaran pabaengbaeng,Kedai Kopi,"Jl. Sultan Alauddin, Pa'baeng-Baeng, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90133, Indonesia",Makassar,-5.1673963,119.4201016,"RCMC+22 Pa'baeng-Baeng, Kota Makassar, Sulawesi Selatan, Indonesia",4.6,181,+6285342970438,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk0xRZLh8_Ve2db800W_-h7ts4eZ56Qe-Cppywm59rno3178KG3QGhUjQfmMQ8fbuZDW2vFYQ0PDI4xR9ZcBpKqzokp_isKk6LekFhtVdKCV-OIxTz-A5lQWZmxFWG5Zn3C8Eg3UA=w533-h240-k-no,"Senin,06.00 hingga 22.00 | Selasa,06.00 hingga 22.00 | Rabu,06.00 hingga 22.00 | Kamis,06.00 hingga 22.00 | Jumat,06.00 hingga 22.00 | Sabtu,06.00 hingga 22.00 | Minggu,06.00 hingga 22.00",https://www.google.com/maps/place/Warkop+99+bundaran+pabaengbaeng/data=!4m7!3m6!1s0x2dbee33ccdb441d1:0xa3e622156cfd9b45!8m2!3d-5.1673963!4d119.4201016!16s%2Fg%2F11h9279zbr!19sChIJ0UG0zTzjvi0RRZv9bBUi5qM,warkop Makassar
225,Warkop 69,Kafe,"Jl. Manggala Raya Jl. Perumnas Raya No.Blok 5, Manggala, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90562, Indonesia",Makassar,-5.1679819,119.4964887,"RFJW+RH Manggala, Kota Makassar, Sulawesi Selatan, Indonesia",4.5,133,+6285244970500,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkbFp-dT7ymTAkvSDKUeIZ8M0c-9EmS3RxQ4LrsPhZr4MldcD8LJ3uDOV5foznYSIe2qS6GpDg3eDOApUxqtLKvEynXFVltoYON44X0TzgXHvvOVpoc0LfikrqlvAz_G5kXxBbz-g=w408-h248-k-no,"Senin,07.00 hingga 02.00 | Selasa,07.00 hingga 02.00 | Rabu,07.00 hingga 02.00 | Kamis,07.00 hingga 02.00 | Jumat,07.00 hingga 02.00 | Sabtu,07.00 hingga 02.00 | Minggu,07.00 hingga 02.00",https://www.google.com/maps/place/Warkop+69/data=!4m7!3m6!1s0x2dbee3704e01ecc9:0x8dd43ad1863ae53a!8m2!3d-5.1679819!4d119.4964887!16s%2Fg%2F11cjhzybgs!19sChIJyewBTnDjvi0ROuU6htE61I0,warkop Makassar
226,Warkop Malomo,Kedai Kopi,"Jl. Rappocini Raya No.214, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222, Indonesia",Makassar,-5.1579223,119.4326955,"RCRM+R3 Bua Kana, Kota Makassar, Sulawesi Selatan, Indonesia",4.5,126,+6285146111047,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFjYX4iB8ZVjDOo0yWSL4sPUHxDcr8vb60_fA5WiZ2KLSJZaR1tl1dOI3JwVoCSr4MN6grnNqcyUUW3kyS5DsISwtEmJZ0MN67aCH91eoe3o26XGOCzIcTK25LSXRNsozAfZgZ6Q7p6FjAkBKcGEg-qwLmW-rPkSZl7ToNbf7siysBEgJacYCEO8OUxKw_6g62dhCg=w408-h306-k-no,"Senin,09.00 hingga 00.00 | Selasa,09.00 hingga 00.00 | Rabu,09.00 hingga 00.00 | Kamis,09.00 hingga 00.00 | Jumat,09.00 hingga 00.00 | Sabtu,09.00 hingga 00.00 | Minggu,09.00 hingga 00.00",https://www.google.com/maps/place/Warkop+Malomo/data=!4m7!3m6!1s0x2dbee2bdac8283dd:0x734e57a6c0f28c58!8m2!3d-5.1579223!4d119.4326955!16s%2Fg%2F1hm6c2_k7!19sChIJ3YOCrL3ivi0RWIzywKZXTnM,warkop Makassar
227,Warkop Rooterdam & Vape Zone Makassar,Kafe,"001, Jl. WR. Supratman No.4, RW.01, Bulo Gading, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90111, Indonesia",Makassar,-5.1356075,119.4060317,"VC74+QC Bulo Gading, Kota Makassar, Sulawesi Selatan, Indonesia",4.6,10,+6282188871973,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkDkdMcUbtifhdnLNZ-5r6jwSfW8w7qL65KrN4w_uyYKP_MUTMftQHurzF7ZoZPmHHbfj5BWjiUsS5ODhWwbJ4SMWsG-mF5xRqw-lvWtwc6qcxnbAacEh5xWxAQPOsqlMxITc3O=w426-h240-k-no,"Senin,08.00 hingga 23.00 | Selasa,08.00 hingga 23.00 | Rabu,08.00 hingga 23.00 | Kamis,08.00 hingga 23.00 | Jumat,08.00 hingga 23.00 | Sabtu,08.00 hingga 23.00 | Minggu,08.00 hingga 23.00",https://www.google.com/maps/place/Warkop+Rooterdam+%26+Vape+Zone+Makassar/data=!4m7!3m6!1s0x2dbf03d1d59b8dbb:0x4e582da2228a7300!8m2!3d-5.1356075!4d119.4060317!16s%2Fg%2F11h89959nk!19sChIJu42b1dEDvy0RAHOKIqItWE4,warkop Makassar
228,WARKOP RAIDER 700,Kedai Kopi,"VGF3+HMH, Jl. Poros Makassar - Maros, Tamalanrea, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90245, Indonesia",Makassar,-5.1260617,119.5042203,,4.7,20,,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnc21uHUU2NVKx0NiVB7CznC1owS63nRgbBUzMDoZjcZJs8ucC6m_W43hfrI6yI-1074oTcniSK4-PUm4MWSzh2YzjC6-0DRn6Y63_y5z-x0-q0zfEpldpEnlsBEaIelFcGxnum=w408-h544-k-no,"Senin,08.00 hingga 00.00 | Selasa,08.00 hingga 00.00 | Rabu,08.00 hingga 00.00 | Kamis,08.00 hingga 00.00 | Jumat,08.00 hingga 00.00 | Sabtu,08.00 hingga 00.00 | Minggu,08.00 hingga 00.00",https://www.google.com/maps/place/WARKOP+RAIDER+700/data=!4m7!3m6!1s0x2dbefd6e4a2f22e5:0xd16bb460591260f!8m2!3d-5.1260617!4d119.5042203!16s%2Fg%2F11q9773q4n!19sChIJ5SIvSm79vi0RDyaRBUa7Fg0,warkop Makassar
229,WARKOP 95,Kedai Kopi,"Jl. Perintis Kemerdekaan, Pai, Kec. Biringkanaya, Kota Makassar, Sulawesi Selatan 90245, Indonesia",Makassar,-5.0925369,119.5137949,"WG47+XG Pai, Kota Makassar, Sulawesi Selatan, Indonesia",4.3,22,+6288247188566,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk1OeFdElaecRQbCvICG22HfLjebz-fWIu5EWwziAHMfxdIhXlHjGGsevYgbWY2kCdOLvqCajoqdIEfVCENdI7yAp89BMZgWoar21blG7SttauH_EYnpGZX8RlHGR23xMuWcBI=w408-h306-k-no,"Senin,08.00 hingga 22.00 | Selasa,08.00 hingga 22.00 | Rabu,08.00 hingga 22.00 | Kamis,08.00 hingga 22.00 | Jumat,08.00 hingga 22.00 | Sabtu,08.00 hingga 22.00 | Minggu,08.00 hingga 22.00",https://www.google.com/maps/place/WARKOP+95/data=!4m7!3m6!1s0x2dbefb8cdc3f0dfb:0x124574667433450b!8m2!3d-5.0925369!4d119.5137949!16s%2Fg%2F11n7b00lyh!19sChIJ-w0_3Iz7vi0RC0UzdGZ0RRI,warkop Makassar
230,Euphoria Roasters,Kedai Kopi,"Jl. Adyaksa Baru No.5A, Pandang, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231, Indonesia",Makassar,-5.1522247,119.4488536,"RCXX+4G Pandang, Kota Makassar, Sulawesi Selatan, Indonesia",4.9,44,+6282259123131,https://linktr.ee/euphoria.roasters?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQPOTM2NjE5NzQzMzkyNDU5AAGnpy1_KXCX6etzb50xuhoAeMXaeo9H9G2YHgMOERTwqmUXYS7irOWG0S7k-tk_aem_Bv4d-CmO5llIBd_obQ0JvA,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn50j3iYeZ09oSAfFgTpFnAucSZhW3YLpGUu-HqwZ4a5BOs8LlXMAdYC6dwtw5_FwREaH3uPmlZbdN6Y4V_JKrhrvO9a-UqOyR5J0P1gNAqOeYcmxFgYUJCz9N5D2O9oJ6neiX-YAF5C35M=w408-h544-k-no,"Senin,08.00 hingga 23.00 | Selasa,08.00 hingga 23.00 | Rabu,08.00 hingga 23.00 | Kamis,08.00 hingga 23.00 | Jumat,08.00 hingga 23.00 | Sabtu,08.00 hingga 23.00 | Minggu,08.00 hingga 23.00",https://www.google.com/maps/place/Euphoria+Roasters/data=!4m7!3m6!1s0x2dbee31e88dc4fe5:0xea0bc738f0700ee!8m2!3d-5.1522247!4d119.4488536!16s%2Fg%2F11t6ng20v1!19sChIJ5U_ciB7jvi0R7gAHj3O8oA4,kedai kopi Makassar | coffee shop Makassar
231,Kopi Kenangan - Ruko Monginsidi Makassar,Kedai Kopi,"Jl. Monginsidi No.40, Maricaya Baru, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90142, Indonesia",Makassar,-5.1483485,119.4192213,"VC29+MM Maricaya Baru, Kota Makassar, Sulawesi Selatan, Indonesia",4.6,195,,http://www.kopikenangan.com/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl4hDmv0dL-VqSjGxqCenXZmxgTUhDi6dCwyGw9VS2W4p9ca5P3yZKXblmWTrMxZWZ2sco4eXPqKLIaQMGfUPP8PbvkgT1bR-e-RCHlljhAN2gZkbfCNS5jTR4nAXE_2kW4akS606dqchel=w408-h306-k-no,"Senin,07.30 hingga 00.00 | Selasa,07.30 hingga 00.00 | Rabu,07.30 hingga 00.00 | Kamis,07.30 hingga 00.00 | Jumat,07.30 hingga 00.00 | Sabtu,07.30 hingga 00.00 | Minggu,07.30 hingga 00.00",https://www.google.com/maps/place/Kopi+Kenangan+-+Ruko+Monginsidi+Makassar/data=!4m7!3m6!1s0x2dbee3270fbf189b:0x19e5f86f674b4662!8m2!3d-5.1483485!4d119.4192213!16s%2Fg%2F11yrxtpb7s!19sChIJmxi_Dyfjvi0RYkZLZ2_45Rk,kedai kopi Makassar
232,Rumah Kopi Lantai Atas (Ruko Lantas),Kedai Kopi,"Jl. Toddopuli 5 No.48, Borong, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90222, Indonesia",Makassar,-5.1664265,119.4531485,"RFM3+C7 Borong, Kota Makassar, Sulawesi Selatan, Indonesia",4.8,100,+6282346464668,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnLkxTdCnUp7mb6_bJBFArleEIazdpwImomFbirrY1YEIjI_iQOJw0JWWa-MvYEY8WEG-UNrgQeSvWnmeNbZUjo6UyJKFIxfQaKmCBSmLBBM_9FAn0Mq2Vp8zZVQvlrMcpm5HEw=w408-h304-k-no,"Senin,09.00 hingga 00.00 | Selasa,09.00 hingga 00.00 | Rabu,09.00 hingga 00.00 | Kamis,Buka 24 jam | Jumat,09.00 hingga 00.00 | Sabtu,09.00 hingga 00.00 | Minggu,09.00 hingga 00.00",https://www.google.com/maps/place/Rumah+Kopi+Lantai+Atas+%28Ruko+Lantas%29/data=!4m7!3m6!1s0x2dbee39e50d56c73:0x7855f44911aa0523!8m2!3d-5.1664265!4d119.4531485!16s%2Fg%2F11lld2zb_b!19sChIJc2zVUJ7jvi0RIwWqEUn0VXg,kedai kopi Makassar
233,Toko Kopi Tuju - Perintis,Kedai Kopi,"Jalan Poros Perintis Kemerdekaan XI No.244, Tamalanrea, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90245, Indonesia",Makassar,-5.1327871,119.4981097,"VF8X+V6 Tamalanrea, Kota Makassar, Sulawesi Selatan, Indonesia",5,51,+6281356375011,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRHAiCHX_dECW3o1JFsWDc1IqeBUUyfko30FJyxL3tKb6BvoQtbkEiANojP5LPfPxcvj49VXWfan85ys5uhm4J2UQ1_pGZUjQZMCZ4ufCerVogj4NPcDyIiPKWMbH22oFeTlLfEY-Qg8AY=w408-h725-k-no,"Senin,07.00 hingga 23.00 | Selasa,07.00 hingga 23.00 | Rabu,07.00 hingga 23.00 | Kamis,07.00 hingga 23.00 | Jumat,07.00 hingga 23.00 | Sabtu,07.00 hingga 23.00 | Minggu,08.00 hingga 23.00",https://www.google.com/maps/place/Toko+Kopi+Tuju+-+Perintis/data=!4m7!3m6!1s0x2dbefdbbb7ba2ff1:0x19f4b4a3237d3fbe!8m2!3d-5.1327871!4d119.4981097!16s%2Fg%2F11nb5j4wv4!19sChIJ8S-6t7v9vi0Rvj99I6O09Bk,kedai kopi Makassar
234,Dari Kopi Daeng Tompo,Kedai Kopi,"Jalan dg tompo 30, Jl. Daeng Tompo No.30, Maloku, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90115, Indonesia",Makassar,-5.1430498,119.4096058,"VC45+QR Maloku, Kota Makassar, Sulawesi Selatan, Indonesia",4.7,334,+6281340637919,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnJzznlJvgUVztb6Fah0_FcXRfL6LzYsp_Fpg1dBQ7lt7mYyl_uygbWwYGobFr5EmYv1akr0UyKUF4k1dUsXTXFA_mwS1BnhOS8ej9VIlxA2rAIZ29LRWWHtmbJ2UxGdgADAuhZyBa_8xVS=w408-h544-k-no,"Senin,07.00 hingga 23.00 | Selasa,07.00 hingga 23.00 | Rabu,07.00 hingga 23.00 | Kamis,07.00 hingga 23.00 | Jumat,07.00 hingga 00.00 | Sabtu,07.00 hingga 00.00 | Minggu,06.00 hingga 23.00",https://www.google.com/maps/place/Dari+Kopi+Daeng+Tompo/data=!4m7!3m6!1s0x2dbf1de02e3f1a6d:0xe846507b1020eb22!8m2!3d-5.1430498!4d119.4096058!16s%2Fg%2F11lf1_bvt8!19sChIJbRo_LuAdvy0RIusgEHtQRug,kedai kopi Makassar
235,Toko Kopi Tuju - Abdesir,Kedai Kopi,"Jl. Abdullah Daeng Sirua No.207, Tamamaung, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231, Indonesia",Makassar,-5.1513144,119.4490238,"RCXX+FJ Tamamaung, Kota Makassar, Sulawesi Selatan, Indonesia",4.9,37,+6281356375011,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk6D593oP8Iz4LjokHwTYRbxzFZc0XHWCdE5BhrDN3LZoCk1QlaGEXafRxdyaYJabvqfQQC8nyyEX0nLkts_lsqgWV6fvBDdywl2Dlow5J038EYo3r2qvG5-rxDYhjMrPxyy5MH2b3W1pEZ=w408-h408-k-no,"Senin,07.00 hingga 23.00 | Selasa,07.00 hingga 23.00 | Rabu,07.00 hingga 23.00 | Kamis,07.00 hingga 23.00 | Jumat,07.00 hingga 23.00 | Sabtu,07.00 hingga 23.00 | Minggu,07.00 hingga 23.00",https://www.google.com/maps/place/Toko+Kopi+Tuju+-+Abdesir/data=!4m7!3m6!1s0x2dbee3dab90f482d:0xfbb5527c06749b8d!8m2!3d-5.1513144!4d119.4490238!16s%2Fg%2F11zb9j1zkm!19sChIJLUgPudrjvi0RjZt0BnxStfs,kedai kopi Makassar
236,Toko Kopi Isikepala,Kedai Kopi,"Jl. Racing Centre No.29, Karampuang, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231, Indonesia",Makassar,-5.1444495,119.4525828,"VF43+62 Karampuang, Kota Makassar, Sulawesi Selatan, Indonesia",4.8,71,,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWltzPKlAUFJceEM7IoplG7CfdTT6gBqtmZRwp2rLEUgAerllWmDRPzpO7jD6Ls100DVRWqH8Ff1eMzIvH4EycE0wPYodyglHU9gQi-u12hMZnabjSU253tSEMRosLF3UexD1-IcSQ=w408-h544-k-no,"Senin,09.00 hingga 02.00 | Selasa,09.00 hingga 02.00 | Rabu,09.00 hingga 02.00 | Kamis,09.00 hingga 02.00 | Jumat,09.00 hingga 02.00 | Sabtu,09.00 hingga 02.00 | Minggu,09.00 hingga 02.00",https://www.google.com/maps/place/Toko+Kopi+Isikepala/data=!4m7!3m6!1s0x2dbee30e14149cf9:0x331eac60b45213dc!8m2!3d-5.1444495!4d119.4525828!16s%2Fg%2F11tn690jf7!19sChIJ-ZwUFA7jvi0R3BNStGCsHjM,kedai kopi Makassar
237,Skena Coffee,Kedai Kopi,"Jl. A. Mappanyukki No.3, Kunjung Mae, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90113, Indonesia",Makassar,-5.1487837,119.4146447,"VC27+FV Kunjung Mae, Kota Makassar, Sulawesi Selatan, Indonesia",4.5,201,+6282395955955,https://www.instagram.com/skenacoffee.id?igsh=MWZ5bXdqbWs3d3Ewcw==,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWma5xkc3JahLweWEQoSOqksQat98KuG_uAJby0geywQgnlBAEwAEAbfrIDIwy6vL87h73EJ4jqTgizGbr0Pa_zltQZEc63wDUo1KYYsc43VwZZYvRwUiEP4DtrMaYuiYjkiHfzsTml3_lLI=w408-h544-k-no,"Senin,07.00 hingga 01.00 | Selasa,07.00 hingga 01.00 | Rabu,07.00 hingga 01.00 | Kamis,07.00 hingga 01.00 | Jumat,07.00 hingga 01.00 | Sabtu,08.00 hingga 02.00 | Minggu,07.00 hingga 01.00",https://www.google.com/maps/place/Skena+Coffee/data=!4m7!3m6!1s0x2dbf1d007f7c3adb:0xd81190ccc86aebaa!8m2!3d-5.1487837!4d119.4146447!16s%2Fg%2F11vq6kd1h4!19sChIJ2zp8fwAdvy0RqutqyMyQEdg,kedai kopi Makassar | coffee shop Makassar
238,kopi makassar assalam cafe,Kedai Kopi,"Jl. Bitowa I No.1, Manggala, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90234, Indonesia",Makassar,-5.1670587,119.4911597,"RFMR+5F Manggala, Kota Makassar, Sulawesi Selatan, Indonesia",5,43,,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnEG-YdJf6b4MVC0yqztNqCsBYM4mvQabZWSVyJQgpIjSxZbGzCcFbRXe8EdUXTxkmX7uyePZ7IKQdR5Uw1yHMi3bltrLw8ABBggIdW71sxswoCo6EgrrV9TdFpz0YLIVDzPgDcrClr6YtZ=w408-h725-k-no,,https://www.google.com/maps/place/kopi+makassar+assalam+cafe/data=!4m7!3m6!1s0x2dbee30054efcdfb:0xe68c8e625b026f07!8m2!3d-5.1670587!4d119.4911597!16s%2Fg%2F11y0tbvkwh!19sChIJ-83vVADjvi0RB28CW2KOjOY,kedai kopi Makassar
239,Toko Kopi Ujung,Kedai Kopi,"Jl. Somba OPU No.36, Bulo Gading, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90111, Indonesia",Makassar,-5.1373193,119.4059802,"VC74+39 Bulo Gading, Kota Makassar, Sulawesi Selatan, Indonesia",4.6,557,+6281241837447,http://tokopedia.com/kopiujung,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnIC4_2nz9k2sIdkdQ5oZRfiESaJPpEkup00a4iL00y4qoGlmTL9pptj2KgohG0BjaooZgY40hvDH0ZmGeXLMr_cxvGyAJIJQtx2jt8EbEiXRiRJJB8RbStLTyZxQzaDk4A2m2i3CUviug=w408-h541-k-no,"Senin,08.00 hingga 22.00 | Selasa,08.00 hingga 22.00 | Rabu,08.00 hingga 22.00 | Kamis,08.00 hingga 22.00 | Jumat,08.00 hingga 22.00 | Sabtu,08.00 hingga 22.00 | Minggu,08.00 hingga 22.00",https://www.google.com/maps/place/Toko+Kopi+Ujung/data=!4m7!3m6!1s0x2dbf02b1d06b879d:0x3456b520bd39d0a2!8m2!3d-5.1373193!4d119.4059802!16s%2Fg%2F1hm4vlkv2!19sChIJnYdr0LECvy0RotA5vSC1VjQ,kedai kopi Makassar | kedai kopi Makassar | coffee shop Makassar
240,TEMU KOPI,Kedai Kopi,"Jl. Toddopuli 10 No.5, Borong, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90233, Indonesia",Makassar,-5.1652692,119.4591234,"RFM5+VJ Borong, Kota Makassar, Sulawesi Selatan, Indonesia",4.9,79,+6285330345345,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkCRctrSf7Fz6iKK3wR2R-165rXKVCDLg8witehOuYGOpHbdaR6_LhkmIJpEY51AoUUZmh60QyqoZvMStFh8GCe-jQzlM5X-Zq4lutA-4QdsDGbUMQ97kdfK7-G3t3LnZyxL4w=w408-h544-k-no,"Senin,08.00 hingga 23.00 | Selasa,08.00 hingga 23.00 | Rabu,08.00 hingga 23.00 | Kamis,08.00 hingga 23.00 | Jumat,08.00 hingga 23.00 | Sabtu,08.00 hingga 23.00 | Minggu,08.00 hingga 23.00",https://www.google.com/maps/place/TEMU+KOPI/data=!4m7!3m6!1s0x2dbee322878e8c0d:0x62aaba366553a7f!8m2!3d-5.1652692!4d119.4591234!16s%2Fg%2F11sqkvm2kh!19sChIJDYyOhyLjvi0RfzpVZqOrKgY,kedai kopi Makassar
241,Koppi Makassar,Kedai Kopi,"Ruko Gerbang, Jl. Telkomas Jl. Perintis Kemerdekaan No.9, Paccerakkang, Kec. Biringkanaya, Kota Makassar, Sulawesi Selatan 90245, Indonesia",Makassar,-5.123484,119.5075127,"VGG5+J2 Paccerakkang, Kota Makassar, Sulawesi Selatan, Indonesia",4.7,144,,http://instagram.com/koppi.asia,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnzgi-I_Pn_JmW8GrngQ4tH4NuVUGKjgEeM3ix26eoU7HDy9Ff0WWbuuHSrBbxm4UzfzJfkj_MIDjK3UX5enITok2e64hOs5whlBLadv1UneGDQVNeEoLmIojp1HAPCQfe7GP8=w408-h272-k-no,"Senin,10.00 hingga 23.00 | Selasa,10.00 hingga 23.00 | Rabu,10.00 hingga 23.00 | Kamis,10.00 hingga 23.00 | Jumat,10.00 hingga 23.00 | Sabtu,10.00 hingga 23.00 | Minggu,10.00 hingga 23.00",https://www.google.com/maps/place/Koppi+Makassar/data=!4m7!3m6!1s0x2dbefd34f300372b:0x5427dc086be165c4!8m2!3d-5.123484!4d119.5075127!16s%2Fg%2F11txv8xg3_!19sChIJKzcA8zT9vi0RxGXhawjcJ1Q,kedai kopi Makassar
242,Kopi Teori New Chapter,Kedai Kopi,"Ruko Jasper Panakukkang Mas Komplek, Jl. Boulevard Panakkukang Mas Jl. Boulevard No.7, Masale, Panakkukang, Makassar City, South Sulawesi 90231, Indonesia",,-5.1552828,119.4401047,"RCVR+V2 Masale, Kota Makassar, Sulawesi Selatan, Indonesia",4.7,461,+6282192876677,https://www.kopiteori.id/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnFC_ZzWtkYA-CBIvMHcuo7BD2fyEeFNw8LVYtD3-aXPeU0jvcMM6LTFUAOo2xQbGfwttnEYPmmrt2ELlHsLGoy34WGUZj04t9z8nFK9z0gLTZmQhQaUDV5REafIsaUgjX0FBKv7g=w408-h725-k-no,"Senin,07.00 hingga 23.00 | Selasa,07.00 hingga 23.00 | Rabu,07.00 hingga 23.00 | Kamis,07.00 hingga 23.00 | Jumat,07.00 hingga 23.00 | Sabtu,07.00 hingga 23.00 | Minggu,07.00 hingga 23.00",https://www.google.com/maps/place/Kopi+Teori+New+Chapter/data=!4m7!3m6!1s0x2dbee39ba6212c83:0xe8736846f54a9d0e!8m2!3d-5.1552828!4d119.4401047!16s%2Fg%2F11k860dmzv!19sChIJgywhppvjvi0RDp1K9UZoc-g,kedai kopi Makassar | coffee shop Makassar
243,Kaori Coffee - BTP,Kedai Kopi,"Kaori coffee, Jl. Kesenangan 3 poros Blok M, Tamalanrea, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90245, Indonesia",Makassar,-5.1322163,119.5006162,"VG92+46 Tamalanrea, Kota Makassar, Sulawesi Selatan, Indonesia",4.9,479,+6282315678703,https://www.instagram.com/kaoricoffee.id/reels/?next=/direct/t/17848301936802072/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmrW7gMi6ofL951K0S0GnxNE0M7Y_DnXfTixle2lzEIPAHkP3uQBCXqaishE9DWbrm1PY56aV-vldR3iwPNcfQDZhKFmQ1IIs5MqAq-NuD0dYQNkoT-yg4ApEU_v7-eSwyS8X8DitMJMkk=w408-h544-k-no,"Senin,08.00 hingga 00.00 | Selasa,08.00 hingga 00.00 | Rabu,08.00 hingga 00.00 | Kamis,08.00 hingga 00.00 | Jumat,08.00 hingga 00.00 | Sabtu,08.00 hingga 00.00 | Minggu,08.00 hingga 00.00",https://www.google.com/maps/place/Kaori+Coffee+-+BTP/data=!4m7!3m6!1s0x2dbefdc6f99f5eb5:0x37eacf258b1c6a53!8m2!3d-5.1322163!4d119.5006162!16s%2Fg%2F11w3myrnl7!19sChIJtV6f-cb9vi0RU2ociyXP6jc,kedai kopi Makassar | coffee shop Makassar
244,Pojok kopi topaz,Kedai Kopi,"Jl. Topaz Raya Blk. D No.12, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231, Indonesia",Makassar,-5.1540228,119.4398174,"RCWQ+9W Masale, Kota Makassar, Sulawesi Selatan, Indonesia",4.9,344,+6285242258447,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmQawQTbByRNvU6lPl2YQ4TgFMZhynPImD44GY_uL1-Laa6N602M1x3Yg6okiWg34EBZVieLpX0ogU8_8skCdnGFP4Q2NK-0Xb1FBz4eLCuDNcs6e-myIHe3l7mqgVSPXpEwyIM0Q=w408-h306-k-no,"Senin,07.30 hingga 02.30 | Selasa,07.30 hingga 02.30 | Rabu,07.30 hingga 02.30 | Kamis,07.30 hingga 02.30 | Jumat,07.30 hingga 02.30 | Sabtu,07.30 hingga 02.30 | Minggu,07.30 hingga 02.30",https://www.google.com/maps/place/Pojok+kopi+topaz/data=!4m7!3m6!1s0x2dbee33e76fd6765:0xf1f342abf6bda553!8m2!3d-5.1540228!4d119.4398174!16s%2Fg%2F11fmdwz9s2!19sChIJZWf9dj7jvi0RU6W99qtC8_E,kedai kopi Makassar
245,Ngopi Santai,Kedai Kopi,"Jl. Badak No.35, Bonto Biraeng, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90142, Indonesia",Makassar,-5.1592494,119.4186329,"RCR9+8F Bonto Biraeng, Kota Makassar, Sulawesi Selatan, Indonesia",4.7,508,+6285340977577,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlP8wUNALjAEyrd6K3QfGDSwOpmGCPOH6-2Ld7Lnj-HzIZhKMVkj1kmys3vlx9Cdd9dwuvocJyDm6fzdf-aDQlld33MpVlTLBcLfHUNLs9qaIAibO5xRYzzGzpvJtt4IlEctmpc=w408-h306-k-no,"Senin,08.00 hingga 00.00 | Selasa,08.00 hingga 00.00 | Rabu,08.00 hingga 00.00 | Kamis,08.00 hingga 00.00 | Jumat,08.00 hingga 00.00 | Sabtu,08.00 hingga 00.00 | Minggu,08.00 hingga 00.00",https://www.google.com/maps/place/Ngopi+Santai/data=!4m7!3m6!1s0x2dbee3820e882865:0x5e6e371b60e7fa0c!8m2!3d-5.1592494!4d119.4186329!16s%2Fg%2F11fj__05c8!19sChIJZSiIDoLjvi0RDPrnYBs3bl4,kedai kopi Makassar
